id,title,original_language,tagline,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,release,genre_names
675327,Shadow in the Cloud,en,Every mission has its demons.,2020-12-31,55991,652,5.7,0,1025190,83,True,Action; Horror; War
76617,Texas Chainsaw 3D,en,Evil wears many faces.,2013-01-03,55817,1346,5.5,10000000,0,92,True,Horror; Thriller
72571,Paranormal Activity 3,en,It Runs In The Family.,2011-10-19,55508,1878,5.9,5000000,207039844,94,True,Horror; Mystery
792657,Safer at Home,en,Isolation is a killer.,2021-02-26,55177,116,5.5,0,0,82,True,Horror; Thriller
842033,Ghost Mansion,ko,Welcome to the haunted mansion.,2021-06-30,55108,94,7.3,0,0,106,True,Horror
663,Saw IV,en,You think it is over...but the games have just begun,2007-10-25,54942,3038,6.2,10000000,139352633,96,True,Crime; Horror; Thriller
901385,Significant Other,en,Do you really know the one you love?,2022-10-06,54799,3,6.3,0,0,84,True,Horror; Science Fiction; Thriller
576004,Porno,en,"If you use it, you'll lose it...",2019-06-28,54413,249,6.4,0,0,98,True,Comedy; Horror
284303,Goodnight Mommy,de,A mother should look out for her sons.,2014-10-07,54063,1294,6.7,0,2193474,100,True,Drama; Horror; Mystery; Thriller
480157,House of the Witch,en,This House Belongs to Her,2017-10-07,53773,120,4.7,0,0,90,True,Horror; TV Movie
357096,I Spit on Your Grave III: Vengeance is Mine,en,Vengeance is a bitch,2015-10-01,53578,781,5.7,0,0,91,True,Horror; Thriller
340102,The New Mutants,en,It's time to face your demons.,2020-08-26,53323,2819,6.2,67000000,49169594,94,True,Action; Horror; Mystery; Science Fiction
9793,The Hills Have Eyes 2,en,Help isn't coming.,2007-03-22,53301,1175,5.5,15000000,37697773,89,True,Horror; Thriller
1562,28 Weeks Later,en,When days turn to weeks... the horror returns.,2007-04-26,53104,3514,6.6,15000000,65048678,100,True,Horror; Science Fiction; Thriller
300669,Don't Breathe,en,In the dark the blind man is king.,2016-06-08,53069,6387,7,9900000,159047649,89,True,Horror; Thriller
19912,The Final Destination,en,Rest In Pieces.,2009-08-26,53023,2670,5.6,40000000,186167139,82,True,Horror; Mystery
263472,Knock Knock,en,One night can cost you everything.,2015-06-26,52877,2621,5.3,2500000,6341684,99,True,Drama; Horror; Thriller
676840,El amarre,es,,2021-10-21,52743,89,7,0,0,77,True,Horror
760883,Blood Red Sky,de,,2021-07-23,52695,1230,7,17739525,0,121,True,Action; Horror; Thriller
8643,The Exorcism of Emily Rose,en,What happened to Emily?,2005-09-09,52675,2333,6.5,19000000,145166804,122,True,Crime; Drama; Horror; Thriller
512025,There's Someone Inside Your House,en,Everyone has a secret to die for.,2021-09-24,52537,476,5.6,0,0,96,True,Horror; Mystery; Thriller
643586,Willy's Wonderland,en,Their idea of fun is killer!,2021-02-12,52535,603,6.1,5000000,431020,88,True,Action; Comedy; Horror
800497,Werewolves Within,en,A whodunnit with teeth.,2021-06-25,52511,345,6.1,6500000,250811,97,True,Comedy; Horror
10987,Halloween: The Curse of Michael Myers,en,Terror Never Rests in Peace,1995-09-29,52474,840,5.2,5000000,15116634,88,True,Horror; Thriller
645856,The Seventh Day,en,God help us.,2021-03-26,52293,206,5.4,0,0,87,True,Horror
9378,Thir13en Ghosts,en,Misery loves company.,2001-10-26,52197,1695,6.2,42000000,68467960,91,True,Horror; Thriller
74997,The Human Centipede 2 (Full Sequence),en,100% medically INaccurate.,2011-10-06,51967,1067,4.8,0,0,91,True,Crime; Drama; Horror
185341,[REC]⁴ Apocalypse,es,It’s time to leave.,2014-10-31,51876,935,5.5,3000000,4915757,95,True,Horror; Thriller
703745,Deep Blue Sea 3,en,Deadlier than ever.,2020-08-25,51476,227,5.8,5000000,0,100,True,Action; Horror; Science Fiction
698320,The Mad Hatter,en,We all go mad,2021-01-29,51424,50,5.7,0,0,90,True,Horror; Thriller
578,Jaws,en,Don't go in the water,1975-06-20,51381,8659,7.6,7000000,470653000,124,True,Adventure; Horror; Thriller
622420,The Jack in the Box,en,,2019-11-09,51256,243,5.9,0,0,87,True,Horror
4233,Scream 2,en,Someone has taken their love of sequels one step too far.,1997-12-12,51026,3103,6.4,24000000,172363301,120,True,Horror; Mystery
395,AVP: Alien vs. Predator,en,Whoever wins... We lose,2004-08-12,50996,3654,5.9,70000000,177427090,101,True,Action; Adventure; Horror; Science Fiction
614696,#Alive,ko,You must survive.,2020-06-24,50907,1365,7.3,6300000,13416285,98,True,Action; Horror; Thriller
1690,Hostel,en,Welcome to your worst nightmare.,2005-09-17,50839,3023,5.9,4800000,81979826,94,True,Horror
623491,The Babysitter: Killer Queen,en,Face Your Demons. Survive the Night.,2020-09-10,50778,1191,6.4,0,0,101,True,Comedy; Horror
2668,Sleepy Hollow,en,Heads will roll.,1999-11-19,50681,5700,7.2,100000000,206071502,105,True,Drama; Fantasy; Horror; Mystery; Thriller
43593,Piranha 3D,en,There's something in the water.,2010-08-20,50603,1829,5.4,24000000,83188165,88,True,Comedy; Horror
7131,Van Helsing,en,The One Name They All Fear.,2004-05-05,50495,4987,6.3,160000000,300257475,132,True,Action; Adventure; Horror
23988,Stan Helsing,en,The most feared monsters in cinematic history have met their match...,2009-10-27,50368,386,4.2,365000,1400000,90,True,Comedy; Horror
59429,Paranormal Activity: Tokyo Night,ja,The nightmare continue...,2010-11-20,50297,360,6,1350000,4160000,91,True,Horror; Thriller
270303,It Follows,en,"It doesn’t think, it doesn’t feel, it doesn’t give up.",2014-09-24,50294,5456,6.6,2000000,14674076,101,True,Horror; Mystery
119278,Smiley,en,Evil Wears a Smile,2012-10-12,50224,330,4.4,0,0,95,True,Horror
347548,Containment,en,No water. No power. No explanation. No escape.,2015-07-09,50172,156,5.9,0,0,77,True,Horror; Science Fiction; Thriller
11281,Halloween II,en,The nightmare isn't over!,1981-10-30,50085,1591,6.5,2500000,25533818,92,True,Horror; Thriller
109428,Evil Dead,en,The Most Terrifying Film You Will Ever Experience.,2013-04-05,49982,3758,6.5,17000000,97542952,96,True,Horror
779202,Insensate,pt,,2021-08-04,49877,74,6.7,0,0,84,True,Horror; Mystery; Thriller
1691,Hostel: Part II,en,"Each year, over 10,000 people in America are killed with firearms. Approximately 2,000 more are stabbed to death. Americans...they have no imagination.",2007-06-08,49793,1645,5.8,10200000,35728183,93,True,Horror
207768,I Spit on Your Grave 2,en,The Terror. The Bloodshed. The Revenge.,2013-08-25,49755,1043,6.3,0,678604,106,True,Crime; Horror; Thriller
511987,Crawl,en,They were here first,2019-07-11,49607,2608,6.3,13500000,89203432,88,True,Action; Horror; Thriller
170,28 Days Later,en,His fear began when he woke up alone. His terror began when he realised he wasn't.,2002-10-31,49268,5557,7.2,5000000,85720385,113,True,Horror; Science Fiction; Thriller
9645,Ghost Ship,en,Sea Evil,2002-10-25,49195,1978,5.9,35000000,68349884,91,True,Horror; Mystery; Thriller
573680,The Banishing,en,Some houses were never meant to be a home,2021-04-29,49121,89,5.4,0,0,97,True,Horror
9730,Friday the 13th: The Final Chapter,en,"Jason's back, and this is the one you've been screaming for.",1984-04-13,48887,1013,6.1,2600000,32980880,91,True,Horror
280092,Insidious: Chapter 3,en,This is how you die,2015-05-28,48653,2833,6.3,10000000,104303851,97,True,Drama; Horror; Thriller
664168,Fat Ass Zombies,en,Make America hungry again,2020-02-18,47937,48,4.8,0,0,88,True,Comedy; Horror
520023,Bodies Bodies Bodies,en,This is not a safe space.,2022-08-05,47932,156,6.4,0,10000000,94,True,Comedy; Horror; Mystery
431075,Polaroid,en,"Beware This Camera...Once You Take It, It Takes You.",2019-01-10,47575,842,6,0,0,88,True,Horror; Mystery; Thriller
10320,The Ring Two,en,The dead don't sleep.,2005-03-17,47482,1935,5.7,50000000,161451538,110,True,Drama; Horror; Thriller
658558,The Island of Giant Insects,ja,,2020-01-10,47477,15,4.4,0,0,76,True,Adventure; Animation; Drama; Horror; Mystery
119698,The Dinosaur Project,en,The discovery of a lifetime will become a fight for survival.,2012-08-09,47421,236,5.6,0,2412576,83,True,Action; Adventure; Horror
669671,Night Teeth,en,Paint the town red.,2021-10-20,47405,589,6.5,21700000,0,107,True,Action; Horror; Thriller
648990,La Casa,es,,2020-01-30,47302,77,6.3,0,0,73,True,Horror
842052,Echoes,es,,2022-01-27,47267,31,6.4,0,0,84,True,Horror; Thriller
41439,Saw 3D,en,Do you want to play a final game?,2010-10-21,47018,2425,6,20000000,136151680,90,True,Crime; Horror
615982,Sijjin 6,tr,,2019-08-09,47003,33,5.7,0,0,94,True,Horror
747,Shaun of the Dead,en,A romantic comedy. With zombies.,2004-04-09,46937,7139,7.5,6100000,30097092,99,True,Comedy; Horror
7340,Carrie,en,If you've got a taste for terror… take Carrie to the prom!,1976-11-03,46915,3055,7.3,1800000,33800000,98,True,Horror; Thriller
433808,The Ritual,en,Your darkest dream awaits you.,2017-10-11,46777,2397,6.2,1000000,1786396,94,True,Horror; Mystery; Thriller
458305,Vivarium,en,You're home. Forever.,2019-09-07,46777,1466,6,4000000,427399,97,True,Horror; Mystery; Science Fiction
787009,Stay Out of the Attic,en,,2021-03-11,46543,67,5.7,0,0,80,True,Horror
112355,What the Peeper Saw,it,What he saw is what he did.,1972-10-14,46448,24,5.9,0,0,89,True,Drama; Horror; Thriller
2667,The Blair Witch Project,en,Everything you've heard is true.,1999-07-14,46286,3901,6.3,60000,248639099,81,True,Horror; Mystery
807356,Watcher,en,Evil wants to be seen.,2022-06-03,46144,232,6.3,0,2667033,96,True,Horror; Thriller
5336,"Salò, or the 120 Days of Sodom",it,The final vision of a controversial filmmaker.,1976-01-10,46125,1541,6.5,0,22017,117,True,Drama; Horror
764,The Evil Dead,en,The Ultimate Experience In Grueling Terror,1981-09-10,46079,3093,7.3,350000,29400000,85,True,Horror
9725,Friday the 13th Part 2,en,The body count continues...,1981-05-01,45906,1281,6.1,1250000,21722776,87,True,Horror; Thriller
19286,Leprechaun 3,en,Welcome to Vegas... the odds are you won't leave alive!,1995-07-04,45746,243,5.9,0,0,94,True,Comedy; Horror
870096,Restart The Earth,zh,,2022-08-04,45744,6,5,0,0,89,True,Action; Horror; Science Fiction
23437,A Nightmare on Elm Street,en,Never sleep again.,2010-04-30,45628,2292,5.5,35000000,115664037,95,True,Horror; Mystery; Thriller
485811,Redcon-1,en,War Has Just Evolved.,2018-09-07,45458,220,5.7,0,0,117,True,Action; Horror; Science Fiction
768334,A Classic Horror Story,it,,2021-07-14,45437,740,5.9,0,0,95,True,Horror; Mystery
6114,Bram Stoker's Dracula,en,The blood is life.,1992-11-13,45348,4172,7.4,40000000,215862692,128,True,Horror; Romance
242512,Ouija,en,Keep telling yourself it's just a game.,2014-10-24,45058,2393,5.2,5000000,103590271,89,True,Horror
871875,Escape the Undertaker,en,,2021-10-05,44884,56,5.2,0,0,31,True,Family; Horror; Mystery
1970,The Grudge,en,It never forgives. It never forgets.,2004-10-22,44825,2486,5.9,10000000,183474602,92,True,Horror; Mystery; Thriller
80280,[REC]³ Genesis,es,You may kiss the bride.,2012-03-30,44643,1221,5.2,6400000,11019975,80,True,Horror
11917,Saw V,en,You won't believe how it ends.,2008-10-23,44561,2815,6.2,10800000,113864059,95,True,Crime; Horror; Thriller
377,A Nightmare on Elm Street,en,"If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!",1984-11-09,44489,4150,7.3,1800000,25685134,91,True,Horror
11797,Fright Night,en,There are some very good reasons to be afraid of the dark.,1985-08-02,44473,1059,7,9000000,24922237,106,True,Comedy; Horror
256274,"As Above, So Below",en,The only way out is down,2014-08-14,44415,2774,6.7,5000000,40100000,93,True,Horror; Thriller
649087,Red Dot,sv,,2021-02-11,44072,612,5.9,0,0,86,True,Horror; Thriller
19185,Night of the Living Dead,en,There IS a fate worse than death.,1990-10-19,43971,686,6.8,4200000,5835247,88,True,Horror; Thriller
417384,Scary Stories to Tell in the Dark,en,Stories taken from true urban legends,2019-08-08,43866,2208,6.5,25000000,95438172,108,True,Horror; Thriller
652004,The Wolf of Snow Hollow,en,Welcome To Snow Hollow.,2020-10-23,43833,265,6.2,2000000,239828,84,True,Horror; Thriller
8913,Pet Sematary,en,Sometimes dead is better.,1989-04-21,43608,1748,6.6,11500000,57469467,103,True,Drama; Horror
864873,Hypnotic,en,His wish is her command.,2021-10-27,43596,478,6.1,0,0,89,True,Drama; Horror; Thriller
787752,Fresh,en,It’s not for everyone.,2022-03-03,43347,843,7,0,0,114,True,Horror; Thriller
282069,Parasyte: Part 1,ja,,2014-11-29,43308,202,7.1,0,0,109,True,Horror; Science Fiction
628,Interview with the Vampire,en,Drink from me and live forever,1994-11-11,42674,4852,7.4,60000000,223664608,123,True,Drama; Fantasy; Horror
659986,The Owners,en,Respect your elders... or else.,2020-08-27,42352,266,5.7,0,225374,92,True,Horror; Thriller
41446,Scream 4,en,New decade. New rules.,2011-04-11,42342,2801,6.4,40000000,97231420,111,True,Horror; Mystery
291167,Crystal Skulls,en,Every ending is a new beginning!,2014-08-12,42197,22,5,0,0,88,True,Adventure; Fantasy; Horror; Mystery; Science Fiction; TV Movie
763149,Aftermath,en,Lock the doors. Set the alarm. Trust no one.,2021-08-04,42146,479,6.4,0,0,114,True,Crime; Drama; Horror; Thriller
10012,Cursed,en,What doesn't kill you makes you stronger.,2005-02-25,42103,577,5.4,35000000,19294901,97,True,Comedy; Horror
741636,Bloodthirsty,en,Ambition can be killer.,2021-04-23,42073,41,5.4,0,0,82,True,Horror
539,Psycho,en,A new—and altogether different—screen excitement!,1960-06-22,42064,8452,8.4,806947,50000000,109,True,Drama; Horror; Thriller
924,Dawn of the Dead,en,"When the undead rise, civilization will fall.",2004-03-19,41981,3254,7,26000000,102278712,101,True,Action; Horror
814,An American Werewolf in London,en,Beware the Moon.,1981-08-21,41806,1887,7.4,10000000,31973249,97,True,Comedy; Horror
364116,The Other Side of the Door,en,It was never meant to be opened.,2016-02-25,41736,720,5.5,0,14332467,96,True,Horror; Thriller
458723,Us,en,Watch yourself,2019-03-14,41601,6169,7,20000000,255105930,116,True,Horror; Mystery; Thriller
42968,The Nun,es,Pray for mercy.,2005-11-03,41512,196,5.5,0,0,101,True,Horror; Mystery
8689,Cannibal Holocaust,it,Can a movie go too far?,1980-02-07,41435,1284,6.3,100000,0,96,True,Horror
531309,Brightburn,en,Evil has found its superhero,2019-05-09,41383,2566,6.1,6000000,32893421,91,True,Horror; Science Fiction; Thriller
587496,The Rental,en,Secluded getaway. Killer views.,2020-07-23,41323,677,5.6,0,4296804,88,True,Horror
766,Army of Darkness,en,Trapped in time. Surrounded by evil. Low on gas.,1992-10-31,41242,2495,7.3,11000000,21502976,81,True,Comedy; Fantasy; Horror
9539,Martyrs,fr,They haven’t finished being alive.,2008-09-03,41212,2142,7.4,6500000,1100000,99,True,Drama; Horror; Thriller
11675,Halloween H20: 20 Years Later,en,Blood is thicker than Water.,1998-08-05,41178,1302,6,17000000,75000000,86,True,Horror; Thriller
13474,P2,en,A new level of terror.,2007-11-09,41167,671,6.1,3500000,7766240,98,True,Horror; Thriller
767504,Black as Night,en,Find your own way to slay.,2021-10-01,41009,89,5.5,0,0,87,True,Horror; Thriller
29826,The Legend of the Nahuala,es,,2007-10-31,40963,145,7.6,0,0,80,True,Animation; Family; Fantasy; Horror
504631,Mermaid Down,en,They exist.,2019-10-15,40952,235,6.7,0,0,91,True,Fantasy; Horror; Mystery; Thriller
524216,The Mortuary Collection,en,,2020-10-08,40917,324,6.8,0,34265,108,True,Fantasy; Horror
594718,Sputnik,ru,The only survivor did not come back alone,2020-09-08,40799,536,6.5,0,354023,113,True,Drama; Horror; Science Fiction
791910,Rise of the Mummy,en,Evil has been unearthed.,2021-04-03,40695,35,5.3,0,0,90,True,Horror; Science Fiction
9392,The Descent,en,Scream your last breath.,2005-07-08,40383,3123,6.9,3500000,57130027,99,True,Adventure; Horror
128748,Curse of the Blair Witch,en,,1999-07-11,40317,87,6.2,0,0,44,True,Horror; Thriller
133121,Resident Evil: Damnation,en,"When Terror Crawls, Evil is Unleashed",2012-09-25,40315,671,6.8,0,2325035,100,True,Action; Animation; Horror
9360,Anaconda,en,"When you can't breathe, you can't scream.",1997-04-11,40311,2075,5.1,45000000,136885767,89,True,Adventure; Horror; Thriller
881487,The Visitor,en,"Where he goes, death follows.",2022-10-07,40296,0,0,0,0,86,True,Horror; Thriller
11811,Leprechaun,en,Your luck just ran out.,1993-01-08,40194,600,5.6,900000,8556940,91,True,Comedy; Horror
609,Poltergeist,en,It knows what scares you.,1982-06-04,40123,2416,7.1,10700000,122200000,114,True,Horror
346651,Pandemic,en,You are humanity's last stand.,2016-02-26,40023,273,5,0,0,91,True,Action; Horror; Science Fiction
9362,Tremors,en,The monster movie that breaks new ground.,1990-01-19,40012,2640,6.8,11000000,48572000,96,True,Action; Comedy; Horror; Science Fiction
10065,The Amityville Horror,en,What happened over the next 28 days has never been explained.,2005-04-14,39997,1862,6.1,19000000,108047131,90,True,Horror
132232,Mama,en,A Mother's Love is Forever,2013-01-17,39883,3667,6.2,15000000,146497771,100,True,Horror
571055,Down,en,"This Valentine's Day, fall head over heels",2019-02-01,39821,152,6.6,0,0,82,True,Drama; Horror; Science Fiction
36648,Blade: Trinity,en,The final hunt begins.,2004-12-08,39805,3275,5.9,65000000,128905366,123,True,Action; Fantasy; Horror
732472,The Amityville Harvest,en,They're in his house. But he's in their minds.,2020-10-20,39521,20,6.5,0,0,98,True,Horror
627290,Antebellum,en,"If it chooses you, nothing can save you.",2020-09-02,39517,744,6.3,15000000,7060384,105,True,Horror
440597,Wish Upon,en,Be careful what you wish for,2017-07-07,39467,1144,5.6,12000000,14301505,90,True,Fantasy; Horror; Thriller
760747,The Trip,no,Til Death Do Us Part,2021-07-30,39424,385,6.7,0,0,115,True,Action; Comedy; Horror; Thriller
36586,Blade II,en,Faster. Sharper. Deadlier.,2002-03-22,39411,3963,6.5,54000000,155010032,117,True,Action; Fantasy; Horror; Thriller
298250,Jigsaw,en,A new game begins.,2017-10-26,39398,3044,6.2,10000000,102952888,92,True,Crime; Horror; Mystery; Thriller
